"Júlio Resende"; "1917"; "2011"
"Carlos Ferreiro";;
"Graça Morais";;
"José Pastor";;
"Sérgio de Castro Pinto";;
"Wilson Brunel Meller";;
"José Carlos Seabra Pereira";;
"Dionísio Vila Maior";;
"Duarte Belo";;
"Jaime Celestino da Costa";;
"Carlos Alberto Medeiros";;
"Maria Ângela Azevedo Furtado Brum";;
"Luís de Miranda Rocha"; "1947"; "2007"
"Rui Aguiar";;
"António Cruz";;
"José Manuel Mendes";;
"Tiago Manuel";;
"Cipriano Justo";;
"João Avelino Marques";;
"Maria de Las Nieves Grafalles Ibañez";;
"João Matos e Silva";;
"António Carvalho Valente";;
"Eduardo Brum";;
"Jacinto Lucas Pires"; "1974"; ""
"Luís Cardoso";;
"Marilene Felinto";;
"Possidónio Cachapa"; "1965"; ""
"António de Sousa Duarte";;
"Branca Vilallonga";;
"J. H. Borges Martins";;
"Graça da Silva Dias";;
"Dália Dias";;
"Daniel Faria"; "1971"; "1999"
"Ana Luísa Amaral"; "1956"; ""
"A. M. Pires Cabral"; "1941"; ""
"Adília Lopes"; "1960"; ""
"Carlos Queirós";;
"Eunice Ribeiro";;
"Alcir Pécora";;
"Joana Matos Frias";;
"Ana Mendes"; "1973"; ""
"Paulo Franchetti";;
"Maria Andresen de Sousa Tavares";;
"K. David Jackson";;
"Fátima Freitas Morna"; "1952"; ""
"Maria Irene Ramalho";;
"António Apolinário Lourenço";;
"M. Corbo Alvarez";;
"Perfecto E. Cuadrado Fernández";;
"Pedro Schachtt Pereira";;
"Margarida Braga Neves";;
"Ana Sofia Ganho";;
"Ettore Finazzi-Agrò";;
"Pedro Eiras"; "1975"; ""
"Luís Adriano Carlos"; "1959"; ""
"Jorge Fernandes da Silveira";;
"Fernando Matos Oliveira";;
"Maria Fernanda Alvito P. de S. Oliveira";;
"Carlos Veloso";;
"Carlos Mendes de Sousa";;
"Peter Sanmartinho";;
"Rita Patrício";;
"José Ricardo Nunes"; "1964"; ""
"Ruy Duarte de Carvalho";;
"António Ladeira";;
"F. J. Vieira Pimentel"; "1945"; ""
"António Cândido Franco"; "1956"; ""
"Carlos da Silva Vaz"; "1970"; ""
"Carmen Martín Gaite";;
"Cristina Nobre";;
"Beatriz Berrini";;
"Elza Miné";;
"Maria Filomena Mónica";;
"Horácio Costa";;
"Teresa Cristina Cerdeira da Silva";;
"Manuel Reis";;
"Gabriel Sampol";;
"António Mega Ferreira"; "1949"; ""
"Roger Tropéano";;
"João Vaz de Carvalho"; "1958"; ""
"António José Queirós";;
"Isabel Pissarra Gouveia";;
"João Fazenda"; "1979"; ""
"Carlos Correia"; "1947"; ""
"António Sá";;
"Carlos Alberto Vilela";;
"José Carlos Costa Joaquim";;
"Joaquim Jorge de Carvalho";;
"André Vilares Morgado";;
"Regina Correia";;
"Ana Paula Guimarães";;
"Pierre Rivas";;
"Andrea Ciacchi";;
"Brad Kranstad";;
"August Willemsen";;
"Paula Almada Negreiros"; "1942"; ""
"Francisco Bilou";;
"Marina Tavares Dias"; "1962"; ""
"Ana Nascimento Piedade";;
"Simone Biberfeld";;
"Manuel A. Prego";;
"Júlio Coelho";;
"José Isidro";;
"Helena Pereira";;
"António Chasqueira";;
"A. Anochinha";;
"Austin O'Malley";;
"Leontina Ventura";;
"Ana Santiago Faria";;
"José Ricardo Marques da Silva Nunes";;
"Maria Gabriela Orrico da Costa Lança";;
"Fernando Cabral Martins"; "1950"; ""
"Ana Mafalda Leite"; "1958"; ""
"Fernão de Magalhães Gonçalves"; "1943"; "1988"
"Pires Laranjeira";;
"Fernando Augusto";;
"Elvira de Azevedo Mea";;
"A. A. Marques de Almeida";;
"Afonso Guiral e Pacheco"; "1641"; "?"
"Maria Teresa Gomes Paula Santos";;
"José Agostinho Baptista"; "1948"; ""
"Norberto Ferreira da Cunha"; "1944"; ""
"Manuela Domingos";;
"Lia Noémia Raitt";;
"Ricardo Fonseca";;
"Adelino Cardoso Pereira";;
"John Gaston Tuthill";;
"H. Cogan";;
"Michael Lowery";;
"Rebecca Catz";;
"António Braz Teixeira";;
"Inês Amorim";;
"José Adriano de Carvalho"; "1937"; ""
"Maria Fernanda Rodrigues Jorge";;
"Chen Yongyi";;
"Amador Palacios";;
"Dorothy M. Atkinson";;
"Luís Amaro de Oliveira";;
"Fernando Venâncio"; "1944"; ""
"Maria da Conceição Madruga";;
"Maria Paula Lago";;
"Juan Arias";;
"Lídia Lobo Martins";;
"Carlos Paredes";;
"Vítor Belém";;
"Miguel Angel Viqueira";;
"Manuel Guerrero";;
"Esteban Torre";;
"Antoni Ibàñez";;
"Albert Mestres";;
"Xuan Bello";;
"R. Vilagrassa";;
"Rogelio Ordóñez Blanco";;
"Nicolau Dols";;
"Moisès Maicas";;
"Adolfo Montejo Navas";;
"Hans Jürgen Balmes";;
"Gregory McNab";;
"Madeleine L'Engle";;
"Carlos Paulo Martínez Pereiro";;
"Paulo Ferreira";;
"Maria do Céu Falcão Mendes";;
"Francisco Duarte Mangas"; "1960"; ""
"Vergílio Alberto Vieira"; "1950"; ""
"José Leon Machado";;
"Vítor Serrão";;
"George Dykes";;
"Vera Kirkova";;
"Luciano Allamprese";;
"Liv Berit Sundfør";;
"Daniela Stegagno";;
"Rémy Hourcade";;
"Jean-Louis Giovannoni";;
"Henri Delvy";;
"Armand Guibert";;
"Manuel Jorge Marmelo"; "1971"; ""
"Gilberto Freyre";;
"Frei Isidoro da Barreira";;
"Menasseh Ben Israel";;
"Geronimo de Virues";;
"Isaac Aboab";;
"Ana Gabriela Macedo";;
"António Conceição Júnior";;
"Valter Hugo Mãe"; "1971"; ""
"Saokot Hossain";;
"Cecília Jorge";;
"António Carmo";;
"José Couto Viana de Carvalho";;
"Jorge Araújo";;
"Pedro Sousa Pereira";;
"Maria João Lopes";;
"Maria Rosa Marques Lila Dias Costa";;
"Guilherme Ismael";;
"José Pinha";;
"Virgílio Almeida";;
"Luísa Queiroz";;
"Jorge Sousa Braga"; "1957"; ""
"António de Oliveira Cadornega"; "1624"; "1690"
"Madalena Caixeiro"; "1940"; ""
"Antero Barbosa Pinto";;
"Maria Regina Marchueta";;
"Alexandra Barahona de Brito";;
"Pedro Aires Oliveira";;
"Nelson H. Vieira";;
"Terry Morgan";;
"Maria Suzete Rodrigues Dias";;
"Manuel Hermínio Monteiro";;
"Francisco Jover";;
"Celso Lemos de Oliveira";;
"Luís Reis Torgal"; "1942"; ""
"Fiodor Dostoievski";;
"Santo Agostinho";;
"José Jorge Letria"; "1951"; ""
"Henrique Nicolau"; "1941"; ""
"Isabel Cristina Pires";;
"Braulio Tavares";;
"Luís Filipe Silva";;
"João Botelho da Silva";;
"Miguel Vale de Almeida"; "1960"; ""
"Luís Richheimer de Sequeira"; "1969"; ""
"Daniel Malaguti";;
"João Miguel Figueiredo da Silva";;
"José Sousa Gomes";;
"Teresa Leonor Vale";;
"Bento Fernandes"; "1555"; "?"
"José Ángel Cilleruelo";;
"João Miguel Fernandes Jorge"; "1943"; ""
"Emanuel de Sousa";;
"George Buchner";;
"Rosário Corte-Real";;
"Manuel Ferreira Duarte";;
"José Mendes Bota";;
"José Maria Oiiveira";;
"José Maria Oliveira";;
"Fernando Mota";;
"Yun Chi Yan";;
"António Matos";;
"Ângela Almeida";;
"Maria Margarida Maia Gouveia";;
"Fátima Lopes";;
"Isabel Cadete";;
"Bruno Oliveira Santos";;
"Francisco de Borja Garção Stockler"; "1759"; "1829"
"Sylvie Messinger Ramos";;
"António Ramos";;
"Augusto de Esaguy"; "1899"; "1961"
"Françoise Marchand-Sauvagnargues";;
"Jacob de Castro Sarmento"; "1691"; "1762"
"José Ramos Tinhorão";;
"Teresa Rita";;
"Olímpio Neves";;
"Maria de Jesus Barroso";;
"Luís Augusto Costa Dias"; "1956"; ""
"Maria Augusta Silva";;
"William Beckford";;
"Virginia Woolf";;
"Michael Gordon Lloyd";;
"Maria Antónia Pestana"; "1943"; ""
"Eugénio Rosa Carneiro";;
"Flórido de Vasconcelos";;
"Germano da Silva";;
"Marianne Péchereau";;
"Annick Moreau";;
"Emerenciano"; "1946"; ""
"Ana Esquível";;
"Michael Teague";;
"José Brandão";;
"Maria de Fátima Ferreira Rolão Candeias";;
"David Rodrigues";;
"Fernando José Ferreira Ribeiro";;
"Richard Charbonneau";;
"Armando Alves";;
"Cecília Pero";;
"Amândio Seca";;
"Laura Soutinho";;
"Manuela Abreu e Lima";;
"Fernando Pernes";;
"Alfredo Rasteiro";;
"Garcia Lopes"; "1510"; "1572"
"A. Tavares de Sousa";;
"Francesco Luti";;
"Onésimo Teotónio Almeida"; "1946"; ""
"Diogo Ramado Curto";;
"Filipe Tereno"; "1974"; ""
"Leonilde Alfarrobinha";;
"Paolo Ruffilli";;
"Ayala Monteiro";;
"Fernando Dores Costa";;
"Manuel Graça Dias";;
"Patrícia Reis"; "1970"; ""
"Rui Lage";;
"José Rui Teixeira";;
"António Carlos Cortez"; "1976"; ""
"Fernando Nobre";;
"Isabel Castro Henriques"; "1946"; ""
"Paulo José Miranda"; "1965"; ""
"Joaquín Marín Márquez";;
"David Cabral";;
"Fátima Pombo"; "1964"; ""
"Adelaide Ginga Tchen"; "1971"; ""
"Anabela Sardo";;
"Miguel Esteves Cardoso";;
"Livia Apa";;
"Maria de Lurdes Craveiro";;
"Teresa Cristina, org. Cerdeira";;
"X. Trigo";;
"Vicente Araguas";;
"Carlos Nogueira";;
"Sofia Areal";;
"Manuel Sumares";;
"Paula Rego";;
"Bárbara Assis Pacheco";;
"Henri Deluy";;
"August Wilemsen";;
"Mario Morales Castro";;
"Carlito Azevedo";;
"Flora Süssekind";;
"Marina Warner";;
"Teresa Ogando";;
"Ana Ribeiro";;
"Adelaide Monteiro Batista";;
"Hennie Bos";;
"Álvaro Pais"; "1275"; "1349"
"Jorge Esteves Cunha";;
"Claude Barousse";;
"Fernando José Fraga de Azevedo";;
"José Calvet de Magalhães"; "1915"; "2004"
"Álvaro de Vasconcelos";;
"Joaquim Ramos Silva";;
"Amado Luiz Cervo";;
"Aurel Cavaci";;
"Aurel Covaci";;
"Diana Radu";;
"Valdemar Cruz"; "1956"; ""
"Silvério Augusto Benedito";;
"Pedro de Alfarde"; "1190"; "?"
"Miguel Sousa Tavares";;
"Elizabeth Lowe";;
"Lada Weissová";;
"Rui Truta";;
"Nikos Pratsinis";;
"Konstandinos Kavafis";;
"Donald Ferguson";;
"Daniel Pires";;
"Ana Paula Laborinho";;
"Cruzeiro Seixas"; "1920"; ""
"Martins Correia";;
"Philippe Billé";;
"Delfim Ferreira Leão";;
"João Magueijo";;
"Carlos Morujão";;
"Vivina de Campos Figueiredo";;
"Susan Bassnet";;
"Mécia de Sena";;
"Stefania Elena Carnemolla";;
"Carlos Alberto Ferreira";;
"Beatriz Basto da Silva";;
"Jorge Arrimar"; "1953"; ""
"José de Carvalho e Rego (Filho)";;
"António Aresta";;
"Rogério Ribeiro";;
"Rui Luís Romão";;
"Marie-Christine Hamnas";;
"Manuela Parreira da Silva";;
"Pedro Nolasco da Silva";;
"Luísa Monteiro"; "1968"; ""
"Isabel Pires de Lima"; "1952"; ""
"Dario Moreira Castro Alves";;
"Filipe Jarro";;
"González Bravo";;
"Maria Irene Ramalho de Sousa Santos";;
"Paul Éluard";;
"Pedro Sena Lino";;
"Ana Cristina Catarino";;
"Joana Morais Varela";;
"Luís Manuel Gaspar";;
"João Filipe Bugalho";;
"Maria Jorge";;
"Diana Pimentel";;
"Paulo da Costa Domingues";;
"J. Manuel Minhoto Marques";;
"José Brites"; "1945"; ""
"Jean Pailler";;
"Luís Manuel de Araújo"; "1949"; ""
"José Revez";;
"Jorge Marcel";;
"Alberto Veiga de Oliveira";;
"Séverine Rosset";;
"Bernard Sesé";;
"Françoise Laye";;
"Josefina Lind";;
"Ingemai Larsen";;
"Hugo Serani";;
"Janina Z. Klawe";;
"Josef Hirsal";;
"Dinu Flamand";;
"Lars Axelsson";;
"Inés Koebel";;
"Helena C. Langrouva";;
"Béatrice Vierne";;
"Suzette Macedo";;
"Brunello De Cusatis";;
"Luísa Beltrão"; "1943"; ""
"Sílvia Chicó";;
"Gérard Castello Lopes";;
"António Manuel Ferreira";;
"António Lobo Xavier";;
"Maria Helena Nery Garcez";;
"António Bracinha Vieira";;
"Maria da Graça Carpinteiro";;
"Rita Basílio";;
"Dieter Woll";;
"Luigi Panarese";;
"José Lopes Dias"; "1900"; "1976"
"Mario Santoro";;
"Pierre Gilhodes";;
"José Pacheco Pereira";;
"Francisco Adolfo de Varnhagen";;
"Clements Markham";;
"Charles de L'Écluse";;
"Jaime Walter";;
"M. Annibale Briganti";;
"Cristovão da Costa";;
"Antoine Colin";;
"Albano Pereira Júnior";;
"João de Carvalho e Vasconcelos";;
"Carlos das Neves Tavares";;
"Aires de Sousa";;
"Ana Zanatti";;
"Domingos Rodrigues"; "1637"; "1719"
"Vasco de Taranta";;
"Rolando de Lisboa";;
"Doutor Frey Manuel de Azevedo"; "1772"; "?"
"Margarida Barahona";;
"John Austin Kerr";;
"Rosélia Maria Ornelas Quintal Fonseca";;
"Salvato Feijó";;
"Roopanjali Roy";;
"Jean-Marie Saint-Lu";;
"Lídia Martinez";;
"Guy Vivien";;
"Cristina Maria da Costa Vieira";;
"Paulo Cunha e Silva";;
"Helga Moreira"; "1950"; ""
"Rosa Alice Branco"; "1950"; ""
"Isabel de Sá";;
"Inês Lourenço"; "1942"; ""
"Isabel Allegro Magalhães";;
"Regina Guimarães";;
"Maria de Lurdes Sampaio";;
"Julieta Monginho"; "1958"; ""
"Theo Mayer Kuckuk";;
"Maria Eugénia S. Fronteira e Silva";;
"Curtis D. Johnson";;
"António Zilhão";;
"Gottlob Frege";;
"José Luís Malaquias Lima";;
"B. Mandelbrot";;
"Fernando Parente";;
"Viriato A. A. Esteves";;
"Abraham Pals";;
"... ...";;
"Alberto Couto";;
"Maria Manuela Marques da Silva";;
"Maria Carvalho Torres";;
"Maria Teresa Gonçalves";;
"Teresa Joaquim";;
"Georges Duby";;
"Michelle Perrot";;
"Isabel Araújo";;
"Kitty Ferguson";;
"José António Gomes";;
"Fernanda Azevedo Silva";;
"Maria Adelaide Pires Madeira";;
"Maria Leonor Abecassis";;
"Maria Teresa Leal";;
"Lynné A. Thelan";;
"Joseph K. Davie";;
"Linda D. Urden";;
"Horácio Bento de Gouveia"; "1901"; "1983"
"Armando de Lacerda"; "1902"; "1984"
"Alfred Lewis"; "1902"; "1977"
"Fernando Félix Lopes"; "1902"; "1990"
"Nita Lúpi"; "1902"; ""
"Manuel da Cruz Malpique"; "1902"; "1992"
"Samuel de Matos Agostinho de Oliveira"; "1902"; "1942"
"Leite Pinto"; "1902"; "2000"
"Hipólito de Meneses Rodrigues"; "1902"; "1947"
"Marquês de São Paio"; "1902"; "1981"
"Frei Bernardo de Vasconcelos"; "1902"; "1932"
"Francisco Aires"; "1903"; "1987"
"D. Fernando Almeida"; "1903"; "1979"
"Viana de Almeida"; "1903"; "1983"
"Leão Ramos Ascensão"; "1903"; "1980"
"Rachel Bastos"; "1903"; "1984"
"Carlos Eduardo Bleck"; "1903"; "1975"
"Francisco Câncio"; "1903"; "1973"
"Jaime Ferreira Dias"; "1903"; "1931"
"Mário Simões Dias"; "1903"; ""
"A. J. Dias Dinis"; "1903"; "1980"
"Fausto Duarte"; "1903"; "1953"
"António Júlio de Castro Fernandes"; "1903"; "1975"
"Álvaro Reis Gomes"; "1903"; "1973"
"F. Cansado Gonsalves"; "1903"; "1994"
"Frei Martinho Barroco Guiomar"; "1903"; "1975"
"Diogo Ivens"; "1903"; "1950"
"Fausto José"; "1903"; "1975"
"Francisco de Assis de Oliveira Martins"; "1903"; "1978"
"Pe. António Alfaiate Marvão"; "1903"; "1993"
"Manuel Homem de Mello"; "1903"; "1982"
"Domingos Monteiro"; "1903"; "1980"
"Roberto Nobre"; "1903"; "1969"
"Ernesto Pereira"; "1903"; "1966"
"Vasco de Matos Sequeira"; "1903"; "1973"
"Torcato de Sousa Soares"; "1903"; "1988"
"Armando Tavares"; "1903"; "1975"
"Luís Carlos Nozes Tavares"; "1903"; "1981"
"Maria da Silva Vieira"; "1903"; "1920"
"Maria Guilhermina de Sotto Mayor e Abreu"; "1904"; "1980"
"Henrique de Barros"; "1904"; "2000"
"José Domingos Brandão"; "1904"; "1983"
"Costa Brochado"; "1904"; "1989"
"Amorim de Carvalho"; "1904"; "1976"
"José dos Santos Cravina"; "1904"; "1992"
"Pe. Filinto Cristo Dias"; "1904"; ""
"Carlos Eugénio Correia da Silva"; "1904"; "1931"
"Amadeu de Freitas"; "1904"; "1955"
"Aurélia Borges"; "1904"; "1996"
"Elina Guimarães"; "1904"; "1991"
"Sílvio Lima"; "1904"; "1993"
"José Marinho"; "1904"; "1975"
"Pedro Homem de Melo"; "1904"; "1984"
"Armando Miranda"; "1904"; "1975"
"Maria José de Oliveira Monteiro"; "1904"; "1989"
"Adelino Vieira Neves"; "1904"; "1993"
"Armando Páscoa"; "1904"; "1978"
"César Augusto Pestana"; "1904"; "1985"
"Luís Maria da Câmara Pina"; "1904"; "1980"
"Anunciação Prudente"; "1904"; "1970"
"Durval Pires de Lima"; "1905"; "1988"
"José Inês Louro"; "1905"; "1969"
"Branca Mourinho"; "1905"; "1968"
"Cesário Nunes"; "1905"; ""
"Joaquim António Nunes"; "1905"; ""
"Noé Pestana"; "1905"; "1981"
"Paulo Quintela"; "1905"; "1987"
"José Redinha"; "1905"; "1983"
"António da Silva Rego"; "1905"; "1986"
"Álvaro Ribeiro"; "1905"; "1981"
"D. Manuel dos Santos Rocha"; "1905"; "1983"
"Lita Scarlatti"; "1905"; ""
"Francisco da Silva Júnior"; "1905"; ""
"Carlos Hermenegildo de Sousa"; "1905"; "1964"
"José Rosa de Araújo"; "1907"; "1992"
"Laurinda Fernandes de Carvalho Araújo"; "1906"; "1991"
"Maria da Graça de Ataíde"; "1906"; "2001"
"António Henrique Balté"; "1906"; "1992"
"José Ramos Bandeira"; "1906"; "1991"
"José Gomes Branco"; "1906"; "1988"
"António José Brandão"; "1906"; "1984"
"Aubrey Bell";;
"José Augusto Cardoso Bernardes";;
"Manuel Calderón";;
"José da Encarnação";;
"Maria José Palla";;
"José Alberto Lopes da Silva";;
"Décio Carneiro"; "1868"; "1939"
"Carlota Almeida de Carvalho";;
"Márcia Arruda Franco";;
"Lina Maria Gonçalves Alves Madeira";;
"John R. C. Martyn";;
"Yao Jingming";;
"Célia Cristina da Silva Tavares";;
"José Franco";;
"Christine Vogel";;
"José Manuel Fernandes";;
"Bruno Cardoso Reis";;
"Parcídio Gonçalves";;
"Peter Edward Russel";;
"Valentino Viegas";;
"Paul Teyssier";;
"Fernando Ferreira"; "1906"; "1973"
"Miguel Ângelo Barros Ferreira"; "1906"; "1996"
"Diogo Furtado"; "1906"; "1964"
"D. António Ferreira Gomes"; "1906"; "1989"
"Garção Gomes"; "1906"; ""
"Fernando Lopes Graça"; "1906"; "1994"
"Ricardo do Nascimento Jardim"; "1906"; "1990"
"João Monteiro de Macedo"; "1906"; ""
"José Honorato Gago da Câmara de Medeiros"; "1906"; "1979"
"Manuel Mendes"; "1906"; "1969"
"Moreira das Neves"; "1906"; "1992"
"A. Farinha de Carvalho";;
"Rui Manuel Loureiro";;
"George Davison Winius";;
"Joaquim Dâmaso";;
"Carlinda Leite";;
"Maria de Lurdes Rodrigues";;
"Maria João Martins"; "1967"; ""
"Helena Carvalhão Buescu"; "1956"; ""
"Maria de Lourdes Guimarães";;
"Walt Whitman";;
"Mafalda Ivo Cruz"; "1959"; ""
"Rui Estrada";;
"Frederico Lourenço"; "1963"; ""
"A. Campos Matos"; "1928"; ""
"Ernest David";;
"Paulo Roberto Dias";;
"Carina Faustino Santos";;
"Virgínia Pacheco Graça";;
"Maria do Rosário Pedreira"; "1959"; ""
"João Pedro Mésseder"; "1957"; ""
"Sérgio Figueiredo";;
"Maria de Fátima Bonifácio"; "1948"; ""
"Mário Ruivo";;
"Glória Marly Duarte Nunes de Carvalho Fontes";;
"Virgílio Correia Filho";;
"Osvaldo Rodrigues da Cunha";;
"Francesco Petrarca";;
"Rui Zink"; "1961"; ""
"José Eduardo Agualusa"; "1960"; ""
"Joana Villaverde";;
"Xohana Torres";;
"Rip Cohen";;
"Teresa Amado";;
"Maria Ângela Beirante"; "1939"; ""
"Mário de Carvalho"; "1944"; ""
"Mário Cláudio"; "1941"; ""
"Manuel Portela";;
"Laurence Sterne";;
"Telma Costa";;
"Vladimir Nabokov";;
"John Donne";;
"Dante Alighieri";;
"António Pescada";;
"Albert Cohen";;
"Fernanda Pinto Rodrigues";;
"Norman Mailer";;
"José Colaço Barreiros";;
"Italo Calvino";;
"Charles Baudelaire";;
"Maria Jorge Vilar de Figueiredo";;
"Gustave Flaubert";;
"António Graça de Abreu"; "1947"; ""
"Li Bai";;
"Michel Tournier";;
"G. Perec";;
"Artur Morão";;
"G. W. Hegel";;
"Manuel João Gomes";;
"Salman Rushdie";;
"James Joyce";;
"Leopoldina Almeida";;
"Thomas Bernhard";;
"Louis-Ferdinand Céline";;
"Daniel Gonçalves";;
"Lawrence Durrell";;
"Fernando Guerreiro"; "1950"; ""
"Camilo José Cela";;
"Mia Couto"; "1955"; ""
"Álvaro Arranja";;
"Frei Gil de Santarém"; "1185"; "1265"
"Manuel Cadafaz de Matos";;
"Alfredo Pinheiro Marques";;
"Arnau Pons";;
"Joaquìn Sala-Sanahuja";;
"Alexandra Dulce Gonçalves Lopes";;
"Maria de Deus Alves Duarte";;
"Maria Manuela Cabral";;
"Anabela Miranda Soares";;
"Maria Teresa Abelha Alves";;
"José de Oliveira Barata";;
"Ofélia Paiva Monteiro"; "1935"; ""
"Luís Filipe Barreto";;
"Dalit Lahav";;
"Teodoro H. Martin-Lunas";;
"Ferdinand Azevedo";;
"Francisco Contente Domingues";;
"Nuno Crato"; "1952"; ""
"Fernando Reis";;
"Luís Tirapicos";;
"Emílio A. Goeldi";;
"Américo Pires de Lima";;
"Celso Ferreira da Cunha";;
"Manuel Pedro Ferreira";;
"Camilo Flores";;
"Luz Pozo Garza";;
"Giuliano Macchi";;
"Gaspar Nicolás";;
"Ruy Mendes";;
"Albin Éduard Beau";;
"João Gouveia Monteiro";;
"Carlos Ceia"; "1961"; ""
"Estela Pinto R. Lamas";;
"Clara Rocha";;
"António Resende de Oliveira";;
"Giuseppe Tavani";;
"Maria Lúcia Perrone de Faro Passos";;
"Francisco Manuel do Nascimento";;
"-- -h";;
"Francisco Xavier de Oliveira";;
"D. Diogo Ortiz";;
"João de Santarém";;
"Santo António";;
"Saul Dias";;
"Diogo de Sintra";;
"Christine de Pizan";;
"Orósio -";;
"Egéria -";;
"Pedro Salvado";;
"Luiz Fagundes Duarte";;
"Marie-Amélie Robilliard";;
"Maria de Fátima Marinho";;
"Albert Von Brunn";;
"Ralph Roger Glöckler";;
"Marie-Hélène Piwnik";;
"Adriana Lisboa";;
"Iordanka do Nascimento";;
"Rachel Caiano"; "1977"; ""
"Dominique Nédellec";;
"Filipe Guerra e Nina Guerra";;
"Seomara da Veiga Ferreira"; "1942"; ""
"Agostinho Figueiredo de Frias";;
"Rui de Azevedo";;
"Carl Erdmann";;
"Rodrigo Emílio"; "1944"; "2004"
"Maria Luisa Blanco";;
"Joan Casas";;
"Miguel Tamen";;
"Manuel de Queiroz";;
"Marie José Leriche";;
"Francisco José Viegas"; "1962"; ""
"Maurício Abreu";;
"Robert Viale";;
"Roberto Quemserat";;
"José Teófilo Duarte";;
"Duarte Moral";;
"Luís Ramos";;
"Isabel Soler";;
"Neus Baltrons";;
"João Francisco Vilhena";;
"Agnese Purgatorio";;
"José Luis Gabilanes";;
"Eduardo Pitta";;
"Rosa Maria B. Goulart";;
"Fernanda Irene Fonseca";;
"Maria Lúcia Dal Farra";;
"Helder Godinho";;
"José Rodrigues de Paiva"; "1945"; ""
"Maria Joaquina Nobre Júlio";;
"Isabel Cristina Rodrigues";;
"Justino Pamplona";;
"Luís Rodrigues";;
"António Silveira";;
"Modesto Navarro"; "1942"; ""
"Manuel Grilo";;
"Miguel Miranda"; "1956"; ""
"Helena Vasconcelos";;
"José Oliveira";;
"Teresa Balté"; "1942"; ""
"Dóris Graça Dias"; "1963"; "2014"
"Rui José do Sacramento Alecrim";;
"Amilton Jesus dos Santos";;
"Isabel Lopes Ferreira";;
"Sara Horta Monteiro";;
"Assunção Cabrita";;
"Fernando Esteves Pinto"; "1961"; ""
"Carlos Natividade Correia";;
"Wanda Ramos"; "1948"; "1998"
"José Augusto Rodrigues";;
"Maria Celeste Moniz";;
"Artur Águedo de Oliveira";;
"Isidoro de Almeida";;
"André de Avelar"; "1546"; "?"
"Sabine Müller-Nordhoff";;
"José Fernando Tavares";;
"Américo de Sousa";;
"Ana Marques Gastão"; "1962"; ""
"Francisco Bethencourt"; "1955"; ""
"Helmut Feldman";;
"Fusako Hamamoto";;
"Tomizo Hanano";;
"Jitsuo Tsukuda";;
"Jiro Yumoto";;
"Natália Vital";;
"Fernando de Macedo";;
"Fernando Tavares Rodrigues"; "1954"; ""
"Joaquim Baltazar";;
"Zetho Cunha Gonçalves";;
"Armando Nascimento Rosa"; "1966"; ""
"António Vilhena";;
"Ruben de Carvalho";;
"Amélia Vieira";;
"Francisco Relógio";;
"Luís Figueiredo Tomé";;
"Ângelo de Sousa";;
"Gil Teixeira Lopes";;
"Micaela Ghitescu"; "1931"; ""
"Gabriel Albiac";;
"Manuel Denis";;
"René Acuña";;
"Francisco Herrera Maldonado";;
"Edward Glaser";;
"Victor de Lima Meireles";;
"Carlos Carreiro";;
"Tamara Bender";;
"D. Hill";;
"Smilja Grbic Minja";;
"Carlos Lopes Pires";;
"Benito Caldera";;
"Guillem Colom";;
"Miguel Dolç";;
"Takiko Okamura";;
"Kazuo Okamoto";;
"Alfredo Motta";;
"Alexandre Nave";;
"Ana Paula Coutinho Mendes"; "1965"; ""
"Bruno da Ponte";;
"Antónia de Sousa";;
"Edite Soeiro";;
"Clara Pinto Correia"; "1960"; ""
"Teresa Isabel Gonçalves Gouveia";;
"Manuel Ruas";;
"Madalena M. Marques Neves Relvão";;
"Natália Constâncio";;
"Rosita Silveirinha Paneiro Corrêa";;
"Pierre Pratt";;
"Diogo de Sá";;
"Cristina Costa Gomes"; "1967"; ""
