Anvers, Adrián de; 1547-1567
Anvers, Lourenço de; 1599-1679
Anville, Jean Baptiste Bourguignon d�; 1697-1782
Anville, Jean-Baptiste Bourguignon d'; 1697-1782
Anzieu, Didier; 1923-
Anzoategui G., Evelio C.; 1978-
ao Brasil, Paris; 2008
Aparas, Tânia de Jesus; 1976-
Aparicio Casado, Buenaventura; 1946-
Aparício; João 1965-
Aparicio, Maria Del Carmen López; 1976-
Aparício, Maria Irene; 1964-
Aparício, Vítor; 1942-
Apeles; fl. 18--
Apel, Karl-Otto; 1922-
Apelt, Fritz; 1900-
Apel, Willi; 1893-1988
Aperger, Andreas; 1598-1658
Apert, Eugène; 1868-?
Apfel, Alfred; 1882-?
Aphtonius; 2-- -300
Apiano; ca 95-160
Apianus, Georg; 1527 -1528
Apianus, Petrus; 1495-1552
Apiarius, Mathias; 1533--1554
Apiarius, Samuel; fl. 1554-1590
Apitz, Bruno; 1900-1979
Apo, Liki Loribo; 1971-
Apolinar, Francisco; fl. 16--
Apolinário, Álvaro; 1940-
Apolinário, João; 1924-1988
Apolinário, Joaquim José; 17---18--
Apollodorus, Atheniensis; fl. a.C. 140
Apolloni; Giuseppe 1822-1890
Apolodoro de Damasco; 65-125
Apolónio de Rodes; ca 237-186 a.C.
Aponte, Emanuele, ?-1815; S.J.
Aponte, Pedro Jerónimo de; fl. 1580
Apóstolo, Hélder; 1974-
Apóstolo, João Luís Alves; 1964-
Apostol, Pavel; 1919-
Apparitions : La Photographie de Gérard Castello-Lopes, 1956-2006, Lisboa; 2011
Apparitions : The Photography of Gérard Castello-Lopes, 1956-2006, Lisboa;
Appel, Benjamin; 1907-
Appell, Paul; 1855-1930
Appel, Marguerite; 1883-1969
Appia, Adolphe; 1862-1928
Appiani, Appiano; [17---1825]
Appignanesi, Richard; 1940-
Applebaum, Anne; 1964-
Applebaum, Louis; 1918-
Applegate, K. A.; 1956-
Appleton, Victor; 1892-1965
Appolloni, Rossana; 1976-
Apprés de Mannevillette, Jean Baptiste Nicolas Denis; 1707-1780
Appuhn, Charles; 1862-
Aprá, Alberto; 1871-1952
Apremont, Didier Forquignon d'; 1796-?
Après de Mannevillette, Jean Baptiste Nicolas Denis; 1707-1780
Apresentação, Dâmaso da, 1577-1642; O.F.M.
Apresentação do Cavalo de Sela; 26
Apresentação, Egídio da, 1539-1626; O.E.S.A.
Apresentação, Isabel Ferraz da, fl. 1611; O.F.M.
Apresentação, José Rogério da; 1948-
Apresentação, Luís da, ca 1581-1653; O.C.
Apresentação, Manuel da, 1732-1784; O.F.M.
Apresentação, Tomás da; 17--?
Aprosio, Angelico; 1607-1681
Apuleius, Lucius; 120-180?
Apuleyo de Mendoza, Plinio; 1932-
Apura, Paulo Fernando da Costa; 1972-
Aquacampo 90; Viana do Castelo
Aquarius, Mathias, ?-1591; O.P.
Aquarone, J. B.; 1903-
Aquarone, Paulo de Tarso; 1956-
Aquatermi, Lisboa; 1982
Aquila; Francesco ca. 1676-ca. 1740
Aquila, Pietro; 1650-1692
Aquino, Acácio Tomás de; 1899-?
Aquino, Diogo de S. Tomás de; fl. 1741
Aquino, Francisco de; 1939-
Aquino, Francisco Radler de; 1878-
Aquino; Lucília do Carmo Faria 1968-
Aquino, Marçal; 1958-
Aquino, Tomás de, 1720-1770?; O.S.B.
Aquino, Tomás José de; 1718/20-1804
Aquino, Tomás José de; ca 18- -
Aquin, Philippe d'; ca. 1610-1650
Araceli, Francisco de, 1651-1720; O.F.M.
Aracil, Lluis V.; 1941-
Aracini, Angelo da Nuba; fl. 16--
Aradillas, Antonio; 1928-
Arafat, Soha; 1964-
Aragão, A. C. Teixeira de; 1823-1903
Aragão, António; 1801-1857
Aragão, António; 1921-2008
Aragão, António Barnabé de Elescano Barreto e; fl. 1771
Aragão, António de, 1650-1716; O.S.A.
Aragão, Arcanjo de; 1628-1694
Aragão, Armando; 1915-
Aragão, Baltazar Rebelo de; 15---16--
Aragão, Caetano Teixeira de; 1913-
Aragão, Egas Moniz Barreto de; 1870-1924
Aragão, Fernando Ximenes de; 15---1630
Aragão, Francisco Alberto Teixeira de; 1788-1847
Aragão, Francisco de Faria e, 1726-1806; S.J.
Aragão, Francisco Xavier da Cunha; 1891-1973
Aragão, F. T. M. de; fl. antes de 1866
Aragão, Helena de; 1880-1961
Aragão, J. Guilherme de; 1912-
Aragão, João Augusto Pinto de; ca 18- -
Aragão, Joaquim Pedro de; 1801-?
Aragão, Joaquim Pedro de; 1801-?610
Aragão, Jorge; 1995-
Aragão, José Maria Teixeira de; ca 1837
Aragão, José Wellington Marinho de; 1949-
Aragão, Leonor de Povoença Osório de Castro Trigueiros de; 1933-
Aragão, Manuel Pedro Tomás Pinheiro e; 1773-1838
Aragão, Maria José; 1948-
Aragão, Maximiano de; 1853-1929
Aragão, Pedro de Miranda; fl. 1721
Arago, François; 1786-1853
Arago, Jacques; 1790-1855
Aragonés, Sergio; 1937-
Aragon, Jose; 18---19--
Aragon, Louis; 1897-1982
Aragón, Pedro de, fl. 1592; O.S.A.
Aragón y Borja, Alonso de, fl. 1628; O.S.A.
Araguaia, Visconde de; 1811-1882
Araguarí, Nelson; 194-
Arambourg, C.; 1885-1969
Aramburu, Fernando; 1959-
Aramburu, Pedro Eugenio; 1903-1970
Arana, Ramón de; 185--1939
Aranda Doncel, Juan; 1948-
Aranda e Silva; 1957-
Aranda, Gabriel de, 1650-1709; S.J.
Aranda, Juan de; fl. 15--
Aranda, Mateus de; [148- - 1548]
Araneda, Rolando Toro; 1924
Arañés, Juan; [ca 158--dps 1635]
Arango, Arturo; 1955-
Arango, Sascha; 1959-
Aranguren, José Luis L.; 1909-1996
Aranha, Ágata; 1964-
Aranha, Alcino; ca 1881
Aranha, Bento de Figueiredo Tenreiro; 1769-1811
Aranha, Boaventura Maciel; 1702-?
Aranha, Brito; 1833-1914
Aranha, Francisco, 1603-1677; S.J.
Aranha, Francisco Xavier do Rego; fl. 1793
Aranha, Graça; 1868-1931
Aranha, Lázaro Leitão; 16---
Aranha, Márcia Maria de Almeida; 1980-
Aranha, Oswaldo; 1894-1960
Aranha, Paulo de Brito; 1904-
Aranha, Silvestre, 1689-1768; S.J.
Aranha, Tomás, 1588-1663; O.P.
Arantes, Francisco de; 1783-1870
Arantes, Francisco Manuel Matos; 1960-
Arantes; Hemetério 1864-1932
Arantes, Regina Maria Rodrigues; 1984-
Arantes, Tito; 1900-
Arantes, Vânia Edite Pinto; 1978-
Aranzadi, Telesforo de; 1860-?
Arão, Manuel; 1876-1930
Araraquara, Edna de; 1955-
Ararípe Júnior; 1848-1911
Araripe, Tristão de Alencar; 1892-1969
Araruama; 1 barão
Araruama; 1 visconde
Arátor; 490-556
Aratus; fl. 270 a. C.
Arauguren; José Luis 1909-
Araújo, A. Bastos; 1932-1973
Araújo, A.; ca 18--
Araújo, Adélio Lopes de; 1943-
Araújo, Adérito Luís Martins; 1965-
Araújo, Adília Maria Henriques; 1967-
Araújo, Agostinho; 1951-
Araújo, A. J. de; ca 18--
Araújo, Alberto Filipe de; 1958-
Araújo, Alberto Veloso de; 1867-1935
Araújo, Alberto Veloso de; 1897-1952
Araújo, Alceu Maynard; 1913-
Araújo, Alexandra; 1973-
Araujo, Alexandre Cerqueira de; fl. 1744
Araújo, Alfredo Faro; ca 18--
Araújo, Álvaro Valente de; 1900-
Araújo, Ana Cristina; 1957-
Araújo, Ana Paula Gonçalves de; 1981-
Araújo, André Pires de; 16--
Araújo, Ângelo Vieira; 1919-2010
Araújo, Ânia Mendes; 1982-
Araújo, António; 1966-
Araújo, António Alexandre Martins de; 1951-
Araújo, António Alexandre Ventura; 1961-
Araújo, António Álvares da Cunha e; fl. 1775
Araújo; António Bruno da Silva 1936-
Araújo, António de; 1897-?
Araújo, António de; 1966-
Araújo, António de Sousa; 1941-
Araújo, António Jacinto de; ?-1797
Araújo, António José da Costa; fl. 1753
Araújo, António José de; 17--
Araújo, António José de; ca 18--
Araújo; António José de fl. 1734
Araújo, António Magro Borges de; 1918-
Araújo, António Manuel Bandeira Barata Alves de; 1972-
Araújo, António Manuel de; fl. ca 1816
Araújo, António M. Borges de; 18--
Araújo, António Monteiro Borges de; ca 18--
Araújo, Armando de; ca 18--
Araújo, Armando Manuel Matos; 1949-
Araújo, Armando Pereira de; 1881-?
Araújo, Arnaldo Taveira de, Padre; 1929-
Araújo, Artur; 1883-1953
Araújo, Augusto Carlos de; 1843-1933
Araújo, Augusto Martins d'; ca 18--
Araújo, Barbosa; ca 18- -
Araújo, Bernardo Bulhões de; 17--
Araújo, Billy Jácome de; 1975-
Araújo, Bruno; 1977-
Araújo, Calisto José de; ca 18--
Araújo, Carlos; 1957-
Araújo, Carlos Alexandre Dias; 1984-
Araújo, Carlos Henrique; 1969-
Araújo, Carlos Moreira; 1951-
Araújo, Carmen; 1975-
Araújo, Carvalho; 1880-?
Araújo, Carvalho; 1961-
Araújo, Catarina; 1981-
Araújo, César; 1968-
Araújo, Cláudia; 1982-
Araújo, Crisódio Marcos Tilman Freitas de; 1964-
Araújo, Daisi Renata Morgado Pereira de Deus Correia; 1977-
Araújo, Daniel Botelho de S. Paio Sousa e; 17---18--
Araújo, Domingos de; fl. 1627
Araújo, Domingos de Gusmão; 1889-1959
Araújo, Domingos Freitas Gonçalves de; 1955-
Araújo, Domingues Gomes de; fl. 1668
Araújo, Eduardo; 18-?
Araújo, Eduardo Veiga de; 1910-
Araújo, Emília; 1971-
Araújo, Fábio; 1996-
Araújo, F. Carvalho; 1922-
Araújo, Fernando Augusto José de; ca 18--
Araujo, Fernando; ca 1884
Araújo, Fernando Cunha; 1930-
Araújo, Filipe João Boavida de Mendonça Machado de; 1973-
Araújo, Francisco Álvaro da Cunha e; fl. 1775
Araújo, Francisco de; ca 1801
Araújo, Francisco Duarte de Almeida; 1816-1877
Araújo, Francisco José de; fl. 1842
Araújo, Francisco Pedro da Cunha e; fl. 1775
Araújo, Francisco Xavier Figueira de; fl. 1761
Araújo, Francisco Zacarias Ferreira de; 1786-1867
Araújo, Frederico Marinho de; ca 18--
Araújo, F. Sarmento Correia de; 1909-
Araújo, Geiza; 1983-
Araújo, Gervásio de; 1856-1916
Araújo, G.F. de Borja; fl. 1893-1903
Araújo, Gonçalo de; fl. 1910
Araujo, Guilherme; 1988-
Araújo, Hamilton de; 1868-1888
Araújo, Heitor Gomes de; ca 18--
Araújo, Helena Costa; 1949-
Araújo, Helena Paula Nunes; 1977-
Araújo, Henrique da Silva; 1929-
Araújo, Henrique Gomes de; 1881-?
Araújo, Henrique Luís Costa Gomes de; 1947-
Araújo, Horácio de; ca 18- -
Araújo, Horácio Peixoto de; 1945-2008
Araújo Humberta Maria; 1961-
Araújo, Humberto; ca 18--
Araújo, Ilídio de; 1925-
Araújo, Ivan Salgado de; fl. 1627
Araújo, Jaime Aurélio Wills de; 1872-?
Araújo, Jerónimo Cerqueira de; 17--?
Araújo, Jerónimo da Silva de; 1706-?
Araújo, Jerónimo Francisco de; fl. 176-
Araújo, Jerónimo Velho de; fl. 1749
Araújo, J. J. Alves de; ca 1882
Araújo, J. J. de; ca 1870
Araújo, João; 1977-
Araújo, João; 1985-
Araújo João Barbosa de; 1675-?
Araújo, João Costa; 1956-
Araújo, João de Góis e; fl. 1661
Araújo, João de Sousa; 1848-?
Araújo, João Ferreira de; fl. 1736
Araújo, João; fl. 1742
Araújo, João Gomes de; 1846-1943
Araujo, João José de Abreu; ca 1899
Araújo, João Salgado de; 15---depois de 1644
Araújo, Joaquim Carlos Senos de; 1962-
Araújo, Joaquim Casmiro de; ca 1899
Araújo, Joaquim de; 1858-1917
Araújo, Joaquim de; 1918-1999
Araújo, Joaquim Franco de; 17---18--
Araújo, Joaquim Lopes de; ca 18--
Araújo, Joaquim Machado de; 1953-
Araújo, Joaquim Pinto de; ca 18- -
Araújo, Jorge; 1942-
Araújo, Jorge; 1959-
Araújo, Jorge dos Santos; 1929-
Araújo, José Almeida; 1924-
Araújo, José António de Sepúlveda Gomes e; 1740?-1814?
Araújo, José Balbino de Barbosa; 1787-1848
Araújo, José Bóreas de; 1668-1743
Araújo, José David Santos; 1961-
Araújo, José de, 1681-?; S.J.
Araújo, José de Borja; 1919-1972
Araújo, José de; ca 18 - -
Araújo, José de Sousa Pizarro e; 1753-1830
Araujo, José Duarte; ca 18--
Araújo, José Inácio de; 1827-1907
Araújo, José Manuel; 1961-
Araújo, José Manuel da Silva; 1955-
Araújo, José Maria Lopes de; 1919-1993
Araújo, José Maria Ribeiro Moreira de; 1928-
Araújo, José Maria Xavier de; 1786-1858
Araújo, José Narciso Pereira de Carvalho e; ca 1822
Araújo, José Pedro Carvalho; 1983-
Araújo, José Ribeiro de; 1883-?
Araújo, José Rosa de; 1906-1992
Araújo, Julieta; 1968-
Araújo; Juvenal de 1892-1976
Araújo, Laís Correia de; 1929-
Araújo, Lee; 1980-
Araújo, Lino Maria de Sousa; ca 18--
Araújo, L. J. de; ca 1894
Araújo, Lourenço António; ca 1815
Araújo, Luciano de; 1882 -?
Araújo, Luís António de; 1803-1876
Araújo, Luís António de; fl. 17 - -
Araújo, Luís Belo; 1957-
Araújo, Luís C. de; ca 18--
Araújo, Luís de; 1833-1908
Araújo, Luís Lehmann Veloso de; 1964-
Araújo, Luís Manuel de; 1949-
Araújo, Madalena; 1954-
Araújo, Manuel; 1966-
Araújo, Manuel António Vieira de; fl. 17--
Araújo, Manuel Bento Ferreira de; ca 18- -
Araújo, Manuel Carneiro de; fl. 1729
Araújo, Manuel de; fl. 1600 -1605
Araújo, Manuel de; fl. 1674
Araújo, Manuel de, fl. 1731; S.J.
Araújo, Manuel de; fl. 1892
Araújo, Manuel do Monte Rodrigues de; 1798-1863
Araújo, Manuel Ferreira de; 1942-
Araújo, Manuel Gomes de; 1897-1982
Araújo, Manuel José de; ca 18 - -
Araújo, Manuel Pereira de; ca 1836
Araújo, Manuel Pinto de; ca 1863
Araújo Manuel Salvador Gomes de; 1969-
Araújo, Marco Paulo Viegas; 1982-
Araújo, Maria; 1957-
Araújo, Maria Aurora Cunha Antunes de; 1962-
Araújo, Maria Benedita de; 1933-
Araújo, Maria Cecília Salgado Alves de ; 1965-
Araújo, Maria da Graça Pereira; 1979-
Araújo, Maria Daniela Pereira Ventura Pinto de; 1970-
Araújo, Maria de Fátima da Cruz; 1971-
Araújo, Maria Eduarda Machado de; 1956-
Araújo, Maria Fernanda Correia de; 1955-
Araújo, Maria João; 1967-
Araújo, Maria João Ribeiro; 1935-
Araújo, Maria josé; 1954-
Araújo, Maria Júlia Braz de Jesus; 1958-
Araújo, Maria Manuela; 1939-
Araújo, Maria Manuela Jales Camposana de; 1959-
Araújo, Maria Marta Lobo de; 1959-
Araújo, Mariana de; fl. ca 1875
Araújo, Mariano Gonçalves de; fl. 1822
Araújo, Maria Teresa; 1960-
Araújo, Mário; 1946-
Araújo, Marta Isabel Oliveira; 1976-
Araújo, Matilde Rosa; 1921-2010
Araújo, Mercês; 1926-
Araújo, Miguel Martins de; fl. 1754
Araújo, Mónica Pitorra Mateus; 1977-
Araújo, Murillo; 1894-?
Araújo, Norberto de; 1889-1952
Araújo, Orestes; 1853-1916
Araujo, Orlando; 1928-
Araújo, Óscar de; ca 18--
Araújo, Patrícia; 1978-
Araújo, Paula; 1964-
Araújo, Paula Cristina Barbosa; 1977-
Araújo, Paulo; 1968-
Araújo, Paulo Carneiro de; 16---1703
Araújo, Paulo Henrique; 1966-
Araújo, Paulo Ventura; 1966-
Araújo, Pedro de; ca 1640-1705
Araújo, Pedro Maria da Fonseca; 1862-1922
Araujo, Raimundo Antonio Palmeira de; 1959-
Araújo, Raúl da Silva e Cunha; 1910-1997
Araújo, Renata; 1963-
Araújo, Ricardo Nuno Sepúlveda Pinto Osório de; 1976-
Araújo, Roberto; 1908-1969
Araújo, Roberto; ca 1940
Araújo, Rosário Alçada; 1973-
Araújo, Rui; 1954-
Araújo, Rui Alexandre de Matos; 1968-
Araújo, Rui Ângelo; 1968-
Araújo, Salgado de; ca 18--
Araújo, Sandra; 1974-
Araújo, Sebastião; ca 1896
Araújo, Sebastião Sardinha de; fl. 1612
Araújo, Silva; 1936-
Araújo, Sílvia; 1969-
Araújo, Simão de, 1585-1638; S.J.
Araújo, Sofia Cruz de Melo; 1982-
Araújo, Sofia Margarida Carvalho da Rocha Montenegro de; 1966-
Araújo, Sónia; 1970-
Araújo, Tiago; 1973-
Araújo, Tiago; 1991-
Araújo, Urbano Santos; 1859-1922
Araújo, Valente de; 1948-
Araújo, Vasco; 1975-
Araújo, Viton; 1982-
Araújo, Vitorino da Silva; 1817-1891
Araújo, Wladimir; 1930-2006
Araújo, Yann Loïc; 1979-
Araújo, Zé; 1964-
Arbaizar, Philippe; 1947-
Arban, Joseph Jean Baptiste Laurent; 1825-1889
Arbeláez, Jotomario; 1940-
Arbellot, Simon; 1897-1965
Arberry; Arthur John 1905-1969
Arbiol, Antonio, 1651-1726; O.F.M.
Arbois de Jubainville, Henry d'; 1827-1910
Arboreus, Joannes; fl. 15--
Arbour, Roméo; 1919-
Arbuthnot, John; 1667-1735
Arcadelt, Jacques; 1505-1568
Arcais, Giuseppe Flores de; 1908-2004
Arcamone, Ignacio, ca 1614-1676; S.J.
Arcangelo, da Borgonovo; ?-1571?
Arcanjo, Gabriel; 1954-
Arcanjo, Manuela; 1954-
Arcanjos, António dos, 1632-1682; O.F.M.
Arcario, Jacobo; fl. 1556-1577
Arcas, José de, 17--; O.F.M.
Arce de Otalora, Juan; fl. 15--
Arce, Fernando de; fl.1548
Arce, Francisco; 1493-1573
Arce, Francisco de; 15---16--
Arce, Martin; fl. 1588
Arce, Pedro de; fl. 1683
Arceri, Luigi; ? -1870
Arcerius, Joannes; 1643-1666
Arcerius, Sixtus; 1578-1623
Arce Solorzeno, Juan; fl. 1608
Archambault, Paul; 1883-1950
Archambault, P. J.; ca 18--
Archenholz, fl; 1788
Archer, António Barreto; 1967-
Archer, Jeffrey; 1940-
Archer, Luís J., 1926-2011; S.J.
Archer, Maria; 1899-1982
Archer, Thomas; fl. 1625
Archer, W. G.; 1907-1997
Archer, William; 1856-1924
Archiac, A. d'; ca 18--
Archila, C. M. Rangel; 1952-
Archille-Delmas, François; 1879-?
Archimbaud, Michel; 1946-
Arcie Lee, António de; 16--17--
Arcila Farias, Eduardo; 1913-
Arciniegas, Germán; 1900-1999
Arconville, Marie Geneviève Charlotte; 1720-1805
Arco, Ricardo del; 1888-?
Arcos; 12o Conde dos
Arcos; 1o Conde dos
Arcos, 8o Conde dos; 1771-1828
Arcos, Conde dos; 1899-?
Arcos, Cristóbal de; 15--
Arcos, Francisco; 1929-
Arcos, Santiago; 1822?-1874
Arcozelo, Abade de; 1825-1900
Arcucci, Daniel; 1963-
Arculanus, Johannes; ca 1390-1458
Arcusa, Ramón; 1936-
Arcy, J. d'; 1913-
Ardagh, John; 1928-
Ardant, Gabriel; 1906-
Ardelean, Teodor; 1951-
Ardel, Henri; 1863-1938
Ardemans, Teodoro; 1664-1726
Arden, John; 1930-
Arden; John B. 1951-
Arden, Paul; 1940-2008
Ardid, Jordi; 1975-
Ardigó, Roberto; 1828-1920
Ardions, Isabel; 1961-
Ardisson, João Baptista; fl. 1831
Arditi, Luigi; 1822-1903
Ardizzone, Edward; 1900-1979
Ardizzone Spinola, Antonio, 1609-1697; C.R.
Arduini, Sante; fl. 14--
Areal, Américo; 1914-1976
Areal, António; 1934-1978
Areal, Maria José Peixoto de Carvalho; 1951-
Areal, Maria Olímpia; 1913-
Areal, Sofia; 1960-
Arêas, Vilma; 1936-
Areda, Diogo de, 1568-1641; S.J.
Areda, Diogo de, 1599-1671; S.J.
Arede, António; 1956-
Arêde, João Domingues; 1869-1953
Arede, Maria Teresa Coelho Dias; 1954-
Arêde, Sofia; 1971-
Arêgos, J. J. Pinto; ca 1822
Areia, A. Vieira de; 1902-
Areias, Américo Marques; 1952-
Areias, Cristiana Manuela Afonso; 1977-
Areias, Emanuel; 1996-
Areias, João Pedro Feio; 1983-
Areias, Manuel; 1942-2007
Areias, Maria Hercília Ferreira Guimarães Pereira; 1953-
Areias, Maria José; 1972-
Areias, Maria Laura; 1949-
Areias, Mário; 1916-
Areias, Miguel; 1990-
Areias, Ricardo Bastos; 1976-
Areilza, José María de; 1909-
Arelho; 1983
Arellano, Ignacio; 1956-
Arena, François-Sébastien; 1921-
Arena, Joaquim; 1964-
Arenal, Concepcion; 1820-1893
Arenas, Miguel de; fl. 158--16--
Arenas, Reinaldo; 1943-1990
Arendt, Hannah; 1906-1975
Aréne, Emmanuel; 1856-1908
Aréne, Paul; 1843-1896
Arenque, Sebastião Mateus; 1923-
Arenski, Anton Stepanovič; 1861-1906
Ares, José Bento; fl. ca 1830
Arespacochaga, Joaquín; 1955-
Aresta, António; 1955-
Aresta, Eugénio; 1891-1956
Aresta, Geraldo, pseud.; 1928-2001
Aresta, Maria José Monteiro; 1949-
Aresta, Maria Manuela Aragão Mendes; 1958-
Aresta, Mónica Sofia Lopes; 1975-
Aretaeus, de Capadócia; ca 150-200
Arethas; fl. 9--
Aretino, Pietro; 1492-1556
Aretius, Benedictus; 1505-1574
Aretz, Isabel; 1909-
Arevalo, Faustino, 1747-1824; S.J.
Arévalo Martínez, Rafael; 1884-1975
Arévalo Piedra, Javier Enrique; 1965-
Arezes, Pedro; 1972-
Arezio, Artur; 1873-1940
Arez, Telmo; 1935-
Arfe y Villafañe, Juan; 1535-?
Argaiz, Gregorio de, fl. 1669; O.S.B.
Argan, Giulio Carlo; 1909-1992
Argaria, Gasparo; fl. 1538-1567
Argea, Manuel da Conceição, 17---18--; O.F.M.
Argel. Arcebispo; (1988-1992) Henri Teissier
Argelati, Filippo; 1685-1755
Argel, David; 1964-
Argelés, Jofre; 16--
Argélia. Tratados, etc.; 1689
Argens, Jean-Baptiste de Boyer d'; 1704-1771
Argenson, Marquês de; 1694-1757
Argenterio, Giovanni; 1513-1572
Argenti, Agostino; fl. 15--
Argentina. Ministro de Relaciones Exteriores; 188-- (Bernardo de Irigoyen)
Argentina. Ministro de Salud Publica y Asistencia Social; 19 -19 (Carlos A.
Argentina. Presidente; 1932-1937 (Agustin P. Justo)
Argentina. Tratados, etc.; 1878
Argentina. Vice Presidente; 19---19-- (Victorino de la Plaza)
Argento, Dominick; 1927-
Argento, Gaetano; 1662-1730
Arger, Jane; fl. 1918
Argolo, Yvan; 1947-
Argomanas, Juan de, 15--; O.F.M.
Argote de Molina, Gonzalo; 1549-1596
Argote, Jerónimo Contador de, 1676-1749; C.R.
Arguedas, Alcides; 1879-1946
Argüelles, Agustin; 1778-1844
Argüelles Espinosa, Luis Angel; 1950-
Argüello Magaz, Blanca Carolina; 1979-
Arguello, Santiago; 1872-1940
Arguizain Arteaga, Miguel de; 15--
Argullol Cerdá, Manuel; fl. 1891
Argullol; Rafael 1949
Argus, Cornélio; ca 18--
Argyle, Michael; 1925-
Argyropulos, Joannes; ca 1415-1487
Ariani-Canossa, Aurelia; fl. 1792
Arias Bezerra, Luis; fl. séc. 17
Arias; David 1929-
Arias Davila, Juan José Mateo, Conde de Puñonrostro; 1783- 1850
Arias de la Vega, Pedro; 1735
Arias de Mieses, Gómez; fl. 1658
Arias Días, Nacho; 1980-
Arias, Francisco, 1533-1605; S.J.
Arias, Juan; 1861-
Arias, Juan; 1932-
Arias Martin-Boza, Benito; 1527-1598
Arias Pérez, Pedro; fl. 16--
Aribau, Buenaventura Carlos; 1798-1862
Aribo Scholasticus; fl. 1068-1078
Aridjis, Homero; 1940-
Arieiro, José; 1931-
Ariel, Paulo; 1949-
Ariès, Philippe; 1914-1984
Arinos, Afonso; 1868-1916
Arinos, Afonso; 1930-
Ariostis, Alessandro; fl. 14-- O.F.M.
Ariosto, Lodovico; 1474-1533
Ariosto, Orazio; 1555-1593
Arismendi, Rodney; 1913-1989
Aristeas; fl. 280 a.C.
Aristides, Othon; 1931-
Aristófanes; 445?-385? a.C.
Aristóteles; 384-322 a.C.
Aristóxeno; ca 375-ca 360 a. C.
Ariza, Guillermo; 1963-
Ariztía, Francisco; 1943-
Arjona, J.; fl. ca. 1903
Arkstee, Hans Kasper; 1734-1785?
Arkstée & Merkus; 17--
Arland, Marcel; 1899-1986
Arlenius, Arnoldus; 1544-1556
Arlett, Richard Austin; 1807-1873
Arlincourt, Visconde de; 1789-1856
Arlott, John; 1914-1991
Arlt, Roberto; 1900-1942
Armade, Francisque d'; 1875-?
